2theta	Intensity
13.78953367008	520
13.804859712225	585
13.82018575437	529
13.835511796515	522
13.85083783866	542
13.866163880805	558
13.88148992295	573
13.896815965095	537
13.91214200724	504
13.927468049385	564
13.94279409153	539
13.958120133675	551
13.97344617582	592
13.988772217965	519
14.00409826011	503
14.019424302255	537
14.0347503444	515
14.050076386545	523
14.06540242869	474
14.080728470835	563
14.09605451298	533
14.111380555125	565
14.12670659727	484
14.142032639415	547
14.15735868156	503
14.172684723705	505
14.18801076585	498
14.203336807995	521
14.21866285014	550
14.233988892285	538
14.24931493443	508
14.264640976575	461
14.27996701872	489
14.295293060865	516
14.31061910301	531
14.325945145155	508
14.3412711873	487
14.356597229445	524
14.37192327159	525
14.387249313735	532
14.40257535588	518
14.417901398025	552
14.43322744017	518
14.448553482315	568
14.46387952446	538
14.479205566605	521
14.49453160875	466
14.509857650895	541
14.52518369304	554
14.540509735185	540
14.55583577733	533
14.571161819475	504
14.58648786162	484
14.601813903765	550
14.61713994591	498
14.632465988055	507
14.6477920302	505
14.663118072345	528
14.67844411449	543
14.693770156635	525
14.70909619878	558
14.724422240925	500
14.73974828307	541
14.755074325215	516
14.77040036736	549
14.785726409505	515
14.80105245165	566
14.816378493795	559
14.83170453594	481
14.847030578085	543
14.86235662023	550
14.877682662375	507
14.89300870452	553
14.908334746665	539
14.92366078881	523
14.938986830955	588
14.9543128731	551
14.969638915245	581
14.98496495739	594
15.000290999535	662
15.01561704168	606
15.030943083825	655
15.04626912597	624
15.061595168115	692
15.07692121026	728
15.092247252405	634
15.10757329455	648
15.122899336695	613
15.13822537884	580
15.153551420985	532
15.16887746313	535
15.184203505275	478
15.19952954742	510
15.214855589565	503
15.23018163171	520
15.245507673855	496
15.260833716	470
15.276159758145	475
15.29148580029	481
15.306811842435	464
15.32213788458	464
15.337463926725	466
15.35278996887	457
15.368116011015	448
15.38344205316	462
15.398768095305	487
15.41409413745	464
15.429420179595	481
15.44474622174	443
15.460072263885	473
15.47539830603	485
15.490724348175	469
15.50605039032	494
15.521376432465	486
15.53670247461	474
15.552028516755	470
15.5673545589	487
15.582680601045	488
15.59800664319	489
15.613332685335	466
15.62865872748	507
15.643984769625	494
15.65931081177	453
15.674636853915	490
15.68996289606	488
15.705288938205	473
15.72061498035	479
15.735941022495	462
15.75126706464	417
15.766593106785	442
15.78191914893	461
15.797245191075	464
15.81257123322	477
15.827897275365	465
15.84322331751	433
15.858549359655	498
15.8738754018	436
15.889201443945	472
15.90452748609	458
15.919853528235	451
15.93517957038	456
15.950505612525	467
15.96583165467	445
15.981157696815	438
15.99648373896	448
16.011809781105	488
16.02713582325	437
16.042461865395	478
16.05778790754	447
16.073113949685	453
16.08843999183	462
16.103766033975	470
16.11909207612	482
16.134418118265	481
16.14974416041	467
16.165070202555	481
16.1803962447	450
16.195722286845	483
16.21104832899	480
16.226374371135	496
16.24170041328	467
16.257026455425	450
16.27235249757	460
16.287678539715	478
16.30300458186	475
16.318330624005	484
16.33365666615	469
16.348982708295	493
16.36430875044	502
16.379634792585	443
16.39496083473	443
16.410286876875	463
16.42561291902	445
16.440938961165	483
16.45626500331	457
16.471591045455	467
16.4869170876	472
16.502243129745	502
16.51756917189	468
16.532895214035	447
16.54822125618	490
16.563547298325	533
16.57887334047	457
16.594199382615	502
16.60952542476	513
16.624851466905	464
16.64017750905	495
16.655503551195	515
16.67082959334	492
16.686155635485	509
16.70148167763	489
16.716807719775	477
16.73213376192	514
16.747459804065	501
16.76278584621	514
16.778111888355	496
16.7934379305	508
16.808763972645	532
16.82409001479	482
16.839416056935	526
16.85474209908	507
16.870068141225	538
16.88539418337	496
16.900720225515	562
16.91604626766	563
16.931372309805	562
16.94669835195	549
16.962024394095	550
16.97735043624	535
16.992676478385	509
17.00800252053	558
17.023328562675	590
17.03865460482	580
17.053980646965	573
17.06930668911	548
17.084632731255	573
17.0999587734	595
17.115284815545	585
17.13061085769	598
17.145936899835	610
17.16126294198	580
17.176588984125	579
17.19191502627	623
17.207241068415	642
17.22256711056	619
17.237893152705	615
17.25321919485	600
17.268545236995	641
17.28387127914	617
17.299197321285	677
17.31452336343	674
17.329849405575	699
17.34517544772	719
17.360501489865	708
17.37582753201	735
17.391153574155	715
17.4064796163	724
17.421805658445	765
17.43713170059	827
17.452457742735	761
17.46778378488	800
17.483109827025	844
17.49843586917	827
17.513761911315	846
17.52908795346	876
17.544413995605	934
17.55974003775	978
17.575066079895	1016
17.59039212204	1023
17.605718164185	1114
17.62104420633	1224
17.636370248475	1332
17.65169629062	1373
17.667022332765	1539
17.68234837491	1717
17.697674417055	1894
17.7130004592	2075
17.728326501345	2236
17.74365254349	2341
17.758978585635	2251
17.77430462778	2175
17.789630669925	2040
17.80495671207	1933
17.820282754215	1671
17.83560879636	1532
17.850934838505	1495
17.86626088065	1310
17.881586922795	1255
17.89691296494	1192
17.912239007085	1156
17.92756504923	1093
17.942891091375	1033
17.95821713352	1020
17.973543175665	1000
17.98886921781	986
18.004195259955	937
18.0195213021	941
18.034847344245	895
18.05017338639	901
18.065499428535	911
18.08082547068	876
18.096151512825	869
18.11147755497	899
18.126803597115	815
18.14212963926	891
18.157455681405	846
18.17278172355	831
18.188107765695	815
18.20343380784	837
18.218759849985	806
18.23408589213	774
18.249411934275	845
18.26473797642	764
18.280064018565	766
18.29539006071	759
18.310716102855	811
18.326042145	843
18.341368187145	819
18.35669422929	819
18.372020271435	802
18.38734631358	798
18.402672355725	809
18.41799839787	787
18.433324440015	786
18.44865048216	805
18.463976524305	814
18.47930256645	857
18.494628608595	867
18.50995465074	838
18.525280692885	845
18.54060673503	906
18.555932777175	862
18.57125881932	878
18.586584861465	939
18.60191090361	940
18.617236945755	921
18.6325629879	949
18.647889030045	954
18.66321507219	977
18.678541114335	999
18.69386715648	992
18.709193198625	1030
18.72451924077	1035
18.739845282915	1026
18.75517132506	1057
18.770497367205	1094
18.78582340935	1066
18.801149451495	1003
18.81647549364	884
18.831801535785	847
18.84712757793	780
18.862453620075	706
18.87777966222	666
18.893105704365	710
18.90843174651	596
18.923757788655	617
18.9390838308	687
18.954409872945	604
18.96973591509	626
18.985061957235	638
19.00038799938	618
19.015714041525	625
19.03104008367	658
19.046366125815	727
19.06169216796	661
19.077018210105	739
19.09234425225	768
19.107670294395	784
19.12299633654	834
19.138322378685	872
19.15364842083	901
19.168974462975	933
19.18430050512	958
19.199626547265	1000
19.21495258941	1028
19.230278631555	1031
19.2456046737	1090
19.260930715845	1005
19.27625675799	1016
19.291582800135	1028
19.30690884228	1044
19.322234884425	1110
19.33756092657	1177
19.352886968715	1093
19.36821301086	1076
19.383539053005	1128
19.39886509515	1132
19.414191137295	1246
19.42951717944	1265
19.444843221585	1325
19.46016926373	1412
19.475495305875	1456
19.49082134802	1672
19.506147390165	1847
19.52147343231	1922
19.536799474455	2260
19.5521255166	2395
19.567451558745	2653
19.58277760089	2928
19.598103643035	3155
19.61342968518	3474
19.628755727325	3711
19.64408176947	3998
19.659407811615	4425
19.67473385376	4637
19.690059895905	4805
19.70538593805	4819
19.720711980195	4599
19.73603802234	4734
19.751364064485	4699
19.76669010663	4709
19.782016148775	4670
19.79734219092	4683
19.812668233065	4571
19.82799427521	4551
19.843320317355	4334
19.8586463595	4167
19.873972401645	3874
19.88929844379	3623
19.904624485935	3319
19.91995052808	3037
19.935276570225	2770
19.95060261237	2721
19.965928654515	2520
19.98125469666	2367
19.996580738805	2330
20.01190678095	2084
20.027232823095	2064
20.04255886524	2081
20.057884907385	2109
20.07321094953	2134
20.088536991675	2053
20.10386303382	2079
20.119189075965	2033
20.13451511811	2077
20.149841160255	1979
20.1651672024	1914
20.180493244545	1931
20.19581928669	1900
20.211145328835	1801
20.22647137098	1809
20.241797413125	1758
20.25712345527	1792
20.272449497415	1767
20.28777553956	1788
20.303101581705	1834
20.31842762385	1844
20.333753665995	1776
20.34907970814	1786
20.364405750285	1758
20.37973179243	1735
20.395057834575	1714
20.41038387672	1704
20.425709918865	1716
20.44103596101	1686
20.456362003155	1660
20.4716880453	1673
20.487014087445	1587
20.50234012959	1626
20.517666171735	1634
20.53299221388	1628
20.548318256025	1592
20.56364429817	1639
20.578970340315	1737
20.59429638246	1702
20.609622424605	1725
20.62494846675	1834
20.640274508895	1783
20.65560055104	1769
20.670926593185	1776
20.68625263533	1856
20.701578677475	2079
20.71690471962	2281
20.732230761765	2781
20.74755680391	3442
20.762882846055	4793
20.7782088882	6911
20.793534930345	10514
20.80886097249	14599
20.824187014635	17131
20.83951305678	15264
20.854839098925	12202
20.87016514107	10617
20.885491183215	8928
20.90081722536	6392
20.916143267505	4336
20.93146930965	3596
20.946795351795	3335
20.96212139394	3144
20.977447436085	2883
20.99277347823	2645
21.008099520375	2451
21.02342556252	2218
21.038751604665	1915
21.05407764681	1682
21.069403688955	1642
21.0847297311	1437
21.100055773245	1385
21.11538181539	1213
21.130707857535	1278
21.14603389968	1130
21.161359941825	1222
21.17668598397	1161
21.192012026115	1188
21.20733806826	1108
21.222664110405	1133
21.23799015255	1077
21.253316194695	1156
21.26864223684	1112
21.283968278985	1102
21.29929432113	1078
21.314620363275	1034
21.32994640542	1103
21.345272447565	1016
21.36059848971	1047
21.375924531855	1083
21.391250574	1038
21.406576616145	1100
21.42190265829	1090
21.437228700435	1101
21.45255474258	1087
21.467880784725	1066
21.48320682687	1148
21.498532869015	1150
21.51385891116	1184
21.529184953305	1184
21.54451099545	1258
21.559837037595	1268
21.57516307974	1222
21.590489121885	1264
21.60581516403	1170
21.621141206175	1202
21.63646724832	1118
21.651793290465	1131
21.66711933261	1056
21.682445374755	1014
21.6977714169	1039
21.713097459045	1007
21.72842350119	987
21.743749543335	974
21.75907558548	931
21.774401627625	910
21.78972766977	973
21.805053711915	978
21.82037975406	955
21.835705796205	944
21.85103183835	887
21.866357880495	951
21.88168392264	923
21.897009964785	910
21.91233600693	912
21.927662049075	908
21.94298809122	898
21.958314133365	923
21.97364017551	909
21.988966217655	901
22.0042922598	887
22.019618301945	942
22.03494434409	857
22.050270386235	858
22.06559642838	849
22.080922470525	909
22.09624851267	903
22.111574554815	889
22.12690059696	846
22.142226639105	873
22.15755268125	935
22.172878723395	892
22.18820476554	966
22.203530807685	909
22.21885684983	953
22.234182891975	1072
22.24950893412	1025
22.264834976265	1104
22.28016101841	1168
22.295487060555	1135
22.3108131027	1155
22.326139144845	1182
22.34146518699	1151
22.356791229135	1189
22.37211727128	1206
22.387443313425	1188
22.40276935557	1262
22.418095397715	1284
22.43342143986	1273
22.448747482005	1346
22.46407352415	1357
22.479399566295	1443
22.49472560844	1356
22.510051650585	1346
22.52537769273	1308
22.540703734875	1407
22.55602977702	1209
22.571355819165	1253
22.58668186131	1205
22.602007903455	1105
22.6173339456	1170
22.632659987745	1143
22.64798602989	1085
22.663312072035	1067
22.67863811418	1087
22.693964156325	1088
22.70929019847	1139
22.724616240615	1124
22.73994228276	1178
22.755268324905	1182
22.77059436705	1286
22.785920409195	1258
22.80124645134	1437
22.816572493485	1555
22.83189853563	1529
22.847224577775	1661
22.86255061992	1614
22.877876662065	1662
22.89320270421	1568
22.908528746355	1594
22.9238547885	1500
22.939180830645	1480
22.95450687279	1475
22.969832914935	1394
22.98515895708	1364
23.000484999225	1436
23.01581104137	1470
23.031137083515	1321
23.04646312566	1241
23.061789167805	1240
23.07711520995	1257
23.092441252095	1301
23.10776729424	1183
23.123093336385	1181
23.13841937853	1229
23.153745420675	1186
23.16907146282	1232
23.184397504965	1183
23.19972354711	1250
23.215049589255	1335
23.2303756314	1266
23.245701673545	1236
23.26102771569	1255
23.276353757835	1248
23.29167979998	1298
23.307005842125	1347
23.32233188427	1358
23.337657926415	1441
23.35298396856	1462
23.368310010705	1508
23.38363605285	1597
23.398962094995	1698
23.41428813714	1694
23.429614179285	1845
23.44494022143	1817
23.460266263575	1977
23.47559230572	1893
23.490918347865	1967
23.50624439001	1825
23.521570432155	1886
23.5368964743	1891
23.552222516445	1806
23.56754855859	1771
23.582874600735	1622
23.59820064288	1642
23.613526685025	1644
23.62885272717	1620
23.644178769315	1562
23.65950481146	1653
23.674830853605	1673
23.69015689575	1669
23.705482937895	1740
23.72080898004	1787
23.736135022185	1926
23.75146106433	1968
23.766787106475	1988
23.78211314862	1907
23.797439190765	1883
23.81276523291	1898
23.828091275055	1753
23.8434173172	1805
23.858743359345	1707
23.87406940149	1623
23.889395443635	1615
23.90472148578	1601
23.920047527925	1604
23.93537357007	1624
23.950699612215	1679
23.96602565436	1724
23.981351696505	1616
23.99667773865	1635
24.012003780795	1707
24.02732982294	1635
24.042655865085	1500
24.05798190723	1546
24.073307949375	1501
24.08863399152	1514
24.103960033665	1474
24.11928607581	1496
24.134612117955	1458
24.1499381601	1543
24.165264202245	1435
24.18059024439	1533
24.195916286535	1554
24.21124232868	1516
24.226568370825	1549
24.24189441297	1552
24.257220455115	1598
24.27254649726	1633
24.287872539405	1647
24.30319858155	1715
24.318524623695	1694
24.33385066584	1689
24.349176707985	1644
24.36450275013	1685
24.379828792275	1656
24.39515483442	1679
24.410480876565	1646
24.42580691871	1652
24.441132960855	1626
24.456459003	1731
24.471785045145	1764
24.48711108729	1778
24.502437129435	1689
24.51776317158	1762
24.533089213725	1785
24.54841525587	1682
24.563741298015	1758
24.57906734016	1760
24.594393382305	1786
24.60971942445	1782
24.625045466595	1755
24.64037150874	1715
24.655697550885	1814
24.67102359303	1798
24.686349635175	1754
24.70167567732	1816
24.717001719465	1886
24.73232776161	1944
24.747653803755	1954
24.7629798459	1993
24.778305888045	2094
24.79363193019	2160
24.808957972335	2186
24.82428401448	2278
24.839610056625	2311
24.85493609877	2389
24.870262140915	2407
24.88558818306	2409
24.900914225205	2462
24.91624026735	2471
24.931566309495	2517
24.94689235164	2502
24.962218393785	2535
24.97754443593	2483
24.992870478075	2518
25.00819652022	2512
25.023522562365	2481
25.03884860451	2546
25.054174646655	2548
25.0695006888	2653
25.084826730945	2719
25.10015277309	2710
25.115478815235	2934
25.13080485738	2868
25.146130899525	2881
25.16145694167	2899
25.176782983815	2885
25.19210902596	2813
25.207435068105	2873
25.22276111025	2857
25.238087152395	2953
25.25341319454	3055
25.268739236685	2972
25.28406527883	3005
25.299391320975	2783
